date,price,t1,t2,t3,re
2005/9/8,-0.412310632,-0.426504709,-0.421045448,-0.41940767,0.310298972
2005/9/9,-0.407124335,-0.412310632,-0.426504709,-0.421045448,0.2717699
2005/9/12,-0.423775078,-0.407124335,-0.412310632,-0.426504709,0.169859764
2005/9/13,-0.440152859,-0.423775078,-0.407124335,-0.412310632,0.170314516
2005/9/14,-0.437969155,-0.440152859,-0.423775078,-0.407124335,0.259026618
2005/9/15,-0.434966562,-0.437969155,-0.440152859,-0.423775078,0.265540159
2005/9/16,-0.443155452,-0.434966562,-0.437969155,-0.440152859,0.212206933
2005/9/19,-0.447249898,-0.443155452,-0.434966562,-0.437969155,0.227835807
2005/9/20,-0.43660434,-0.447249898,-0.443155452,-0.434966562,0.294548833
2005/9/21,-0.431418043,-0.43660434,-0.447249898,-0.443155452,0.268344561
2005/9/22,-0.417223966,-0.431418043,-0.43660434,-0.447249898,0.308830378
2005/9/23,-0.421864337,-0.417223966,-0.431418043,-0.43660434,0.220533822
2005/9/26,-0.419953596,-0.421864337,-0.417223966,-0.431418043,0.250885038
2005/9/27,-0.410126928,-0.419953596,-0.421864337,-0.417223966,0.290530234
2005/9/28,-0.400573222,-0.410126928,-0.419953596,-0.421864337,0.291564197
2005/9/29,-0.381465811,-0.400573222,-0.410126928,-0.419953596,0.335396138
2005/9/30,-0.393749147,-0.381465811,-0.400573222,-0.410126928,0.186398863
2005/10/10,-0.359901733,-0.393749147,-0.381465811,-0.400573222,0.397712902
2005/10/11,-0.360174696,-0.359901733,-0.393749147,-0.381465811,0.239813363
2005/10/12,-0.363723216,-0.360174696,-0.359901733,-0.393749147,0.223207884
2005/10/13,-0.366452846,-0.363723216,-0.360174696,-0.359901733,0.229777011
2005/10/14,-0.36863655,-0.366452846,-0.363723216,-0.360174696,0.237347103
2005/10/17,-0.356626177,-0.36863655,-0.366452846,-0.363723216,0.307224503
2005/10/18,-0.359355807,-0.356626177,-0.36863655,-0.366452846,0.238635833
2005/10/19,-0.381738774,-0.359355807,-0.356626177,-0.36863655,0.142719376
2005/10/20,-0.377371366,-0.381738774,-0.359355807,-0.356626177,0.26454717
2005/10/21,-0.397570629,-0.377371366,-0.381738774,-0.359355807,0.15236193
2005/10/24,-0.387743961,-0.397570629,-0.377371366,-0.381738774,0.293977189
2005/10/25,-0.388289887,-0.387743961,-0.397570629,-0.377371366,0.248623541
2005/10/26,-0.388289887,-0.388289887,-0.387743961,-0.397570629,0.249304912
2005/10/27,-0.397570629,-0.388289887,-0.388289887,-0.387743961,0.202939962
2005/10/28,-0.389927665,-0.397570629,-0.388289887,-0.388289887,0.27949477
2005/10/31,-0.393749147,-0.389927665,-0.397570629,-0.388289887,0.226648319
2005/11/1,-0.391019517,-0.393749147,-0.389927665,-0.397570629,0.25756913
2005/11/2,-0.391019517,-0.391019517,-0.393749147,-0.389927665,0.246406228
2005/11/3,-0.393749147,-0.391019517,-0.391019517,-0.393749147,0.234450315
2005/11/4,-0.393749147,-0.393749147,-0.391019517,-0.391019517,0.247338434
2005/11/7,-0.409035076,-0.393749147,-0.393749147,-0.391019517,0.176181632
2005/11/8,-0.407397298,-0.409035076,-0.393749147,-0.393749147,0.254967641
2005/11/9,-0.410126928,-0.407397298,-0.409035076,-0.393749147,0.236204755
2005/11/10,-0.407397298,-0.410126928,-0.407397298,-0.409035076,0.261213765
2005/11/11,-0.403575815,-0.407397298,-0.410126928,-0.407397298,0.264900991
2005/11/14,-0.401938037,-0.403575815,-0.407397298,-0.410126928,0.252468029
2005/11/15,-0.401938037,-0.401938037,-0.403575815,-0.407397298,0.24308974
2005/11/16,-0.402211,-0.401938037,-0.401938037,-0.403575815,0.241882747
2005/11/17,-0.401392111,-0.402211,-0.401938037,-0.401938037,0.248738477
2005/11/18,-0.412037669,-0.401392111,-0.402211,-0.401938037,0.197615213
2005/11/21,-0.402211,-0.412037669,-0.401392111,-0.402211,0.294479322
2005/11/22,-0.389108776,-0.402211,-0.412037669,-0.401392111,0.310626972
2005/11/23,-0.392657295,-0.389108776,-0.402211,-0.412037669,0.229872307
2005/11/24,-0.385287294,-0.392657295,-0.389108776,-0.402211,0.276057633
2005/11/25,-0.385560257,-0.385287294,-0.392657295,-0.389108776,0.239374415
2005/11/28,-0.400846185,-0.385560257,-0.385287294,-0.392657295,0.17073214
2005/11/29,-0.404394705,-0.400846185,-0.385560257,-0.385287294,0.229567146
2005/11/30,-0.405486557,-0.404394705,-0.400846185,-0.385560257,0.246953166
2005/12/1,-0.406305446,-0.405486557,-0.404394705,-0.400846185,0.250379848
2005/12/2,-0.398662481,-0.406305446,-0.405486557,-0.404394705,0.28714398
2005/12/5,-0.388289887,-0.398662481,-0.406305446,-0.405486557,0.294343947
2005/12/6,-0.389927665,-0.388289887,-0.398662481,-0.406305446,0.232379642
2005/12/7,-0.381738774,-0.389927665,-0.388289887,-0.398662481,0.275109436
2005/12/8,-0.384468405,-0.381738774,-0.389927665,-0.388289887,0.226913687
2005/12/9,-0.37955507,-0.384468405,-0.381738774,-0.389927665,0.267241989
2005/12/12,-0.352804695,-0.37955507,-0.384468405,-0.381738774,0.373837005
2005/12/13,-0.382557663,-0.352804695,-0.37955507,-0.384468405,0.111383765
2005/12/14,-0.380646922,-0.382557663,-0.352804695,-0.37955507,0.2544594
2005/12/15,-0.381192848,-0.380646922,-0.382557663,-0.352804695,0.244170866
2005/12/16,-0.377371366,-0.381192848,-0.380646922,-0.382557663,0.264854213
2005/12/19,-0.370820254,-0.377371366,-0.381192848,-0.380646922,0.277214114
2005/12/20,-0.37682544,-0.370820254,-0.377371366,-0.381192848,0.217350741
2005/12/21,-0.370274328,-0.37682544,-0.370820254,-0.377371366,0.274375146
2005/12/22,-0.366452846,-0.370274328,-0.37682544,-0.370820254,0.262377237
2005/12/23,-0.364542105,-0.366452846,-0.370274328,-0.37682544,0.253806803
2005/12/26,-0.357718029,-0.364542105,-0.366452846,-0.370274328,0.276960901
2005/12/27,-0.356080251,-0.357718029,-0.364542105,-0.366452846,0.253008771
2005/12/28,-0.348983213,-0.356080251,-0.357718029,-0.364542105,0.277888178
2005/12/29,-0.348983213,-0.348983213,-0.356080251,-0.357718029,0.244604283
2005/12/30,-0.350893954,-0.348983213,-0.348983213,-0.356080251,0.235351683
2006/1/4,-0.333697284,-0.350893954,-0.348983213,-0.348983213,0.325065228
2006/1/5,-0.338610618,-0.333697284,-0.350893954,-0.348983213,0.222989706
2006/1/6,-0.326600246,-0.338610618,-0.333697284,-0.350893954,0.300216584
2006/1/9,-0.326600246,-0.326600246,-0.338610618,-0.333697284,0.24428931
2006/1/10,-0.324416542,-0.326600246,-0.326600246,-0.338610618,0.253702584
2006/1/11,-0.326600246,-0.324416542,-0.326600246,-0.326600246,0.234167541
2006/1/12,-0.311860243,-0.326600246,-0.324416542,-0.326600246,0.314319186
2006/1/13,-0.290023202,-0.311860243,-0.326600246,-0.324416542,0.348277558
2006/1/16,-0.27992357,-0.290023202,-0.311860243,-0.326600246,0.290908365
2006/1/17,-0.267367272,-0.27992357,-0.290023202,-0.311860243,0.297600378
2006/1/18,-0.276102088,-0.267367272,-0.27992357,-0.290023202,0.196566136
2006/1/19,-0.251535417,-0.276102088,-0.267367272,-0.27992357,0.353426722
2006/1/20,-0.235430599,-0.251535417,-0.276102088,-0.267367272,0.319690314
2006/1/23,-0.228606524,-0.235430599,-0.251535417,-0.276102088,0.27754261
2006/1/24,-0.198034666,-0.228606524,-0.235430599,-0.251535417,0.386272395
2006/1/25,-0.175378736,-0.198034666,-0.228606524,-0.235430599,0.346659984
2006/1/26,-0.154087621,-0.175378736,-0.198034666,-0.228606524,0.335149143
2006/1/27,-0.126245394,-0.154087621,-0.175378736,-0.198034666,0.362639618
2006/2/6,-0.099222055,-0.126245394,-0.154087621,-0.175378736,0.359218269
2006/2/7,-0.038897229,-0.099222055,-0.126245394,-0.154087621,0.516036263
2006/2/8,-0.103862427,-0.038897229,-0.099222055,-0.126245394,-0.065762461
2006/2/9,-0.042445749,-0.103862427,-0.038897229,-0.099222055,0.522592606
2006/2/10,-0.083390201,-0.042445749,-0.103862427,-0.038897229,0.058759193
2006/2/13,-0.092943906,-0.083390201,-0.042445749,-0.103862427,0.206217024
2006/2/14,-0.161730586,-0.092943906,-0.083390201,-0.042445749,-0.063983552
2006/2/15,-0.136072062,-0.161730586,-0.092943906,-0.083390201,0.378813362
2006/2/16,-0.171011328,-0.136072062,-0.161730586,-0.092943906,0.101196064
2006/2/17,-0.208134298,-0.171011328,-0.136072062,-0.161730586,0.082656743
2006/2/20,-0.176470588,-0.208134298,-0.171011328,-0.136072062,0.397338807
2006/2/21,-0.169919476,-0.176470588,-0.208134298,-0.171011328,0.277846422
2006/2/22,-0.180837996,-0.169919476,-0.176470588,-0.208134298,0.188783821
2006/2/23,-0.208680224,-0.180837996,-0.169919476,-0.176470588,0.107050146
2006/2/24,-0.186297257,-0.208680224,-0.180837996,-0.169919476,0.346529637
2006/2/27,-0.199399481,-0.186297257,-0.208680224,-0.180837996,0.191448475
2006/2/28,-0.195850962,-0.199399481,-0.186297257,-0.208680224,0.270938182
2006/3/1,-0.194213184,-0.195850962,-0.199399481,-0.186297257,0.260782043
2006/3/2,-0.175378736,-0.194213184,-0.195850962,-0.199399481,0.335103639
2006/3/3,-0.160092807,-0.175378736,-0.194213184,-0.195850962,0.311975883
2006/3/6,-0.171557254,-0.160092807,-0.175378736,-0.194213184,0.181640723
2006/3/7,-0.167735772,-0.171557254,-0.160092807,-0.175378736,0.25255054
2006/3/8,-0.202402075,-0.167735772,-0.171557254,-0.160092807,0.081435862
2006/3/9,-0.194486147,-0.202402075,-0.167735772,-0.171557254,0.289103185
2006/3/10,-0.22915245,-0.194486147,-0.202402075,-0.167735772,0.100262466
2006/3/13,-0.236522451,-0.22915245,-0.194486147,-0.202402075,0.226682503
2006/3/14,-0.24361949,-0.236522451,-0.22915245,-0.194486147,0.22456225
2006/3/15,-0.235976525,-0.24361949,-0.236522451,-0.22915245,0.285266681
2006/3/16,-0.252081343,-0.235976525,-0.24361949,-0.236522451,0.167043585
2006/3/17,-0.248532824,-0.252081343,-0.235976525,-0.24361949,0.254122347
2006/3/20,-0.25453801,-0.248532824,-0.252081343,-0.235976525,0.213169278
2006/3/21,-0.255083936,-0.25453801,-0.248532824,-0.252081343,0.244085686
2006/3/22,-0.246076157,-0.255083936,-0.25453801,-0.248532824,0.293691318
2006/3/23,-0.249624676,-0.246076157,-0.255083936,-0.25453801,0.236004408
2006/3/24,-0.244165416,-0.249624676,-0.246076157,-0.255083936,0.273739099
2006/3/27,-0.233246895,-0.244165416,-0.249624676,-0.246076157,0.29469079
2006/3/28,-0.229971339,-0.233246895,-0.244165416,-0.249624676,0.2554307
2006/3/29,-0.233792821,-0.229971339,-0.233246895,-0.244165416,0.221014454
2006/3/30,-0.237068377,-0.233792821,-0.229971339,-0.233246895,0.226305081
2006/3/31,-0.235430599,-0.237068377,-0.233792821,-0.229971339,0.254766217
2006/4/3,-0.235157636,-0.235430599,-0.237068377,-0.233792821,0.252879328
2006/4/4,-0.222874301,-0.235157636,-0.235430599,-0.237068377,0.309042388
2006/4/5,-0.24007097,-0.222874301,-0.235157636,-0.235430599,0.168325647
2006/4/6,-0.230244302,-0.24007097,-0.222874301,-0.235157636,0.288863937
2006/4/7,-0.228333561,-0.230244302,-0.24007097,-0.222874301,0.251538281
2006/4/10,-0.22014467,-0.228333561,-0.230244302,-0.24007097,0.280768386
2006/4/11,-0.201856148,-0.22014467,-0.228333561,-0.230244302,0.329015989
2006/4/12,-0.195032073,-0.201856148,-0.22014467,-0.228333561,0.275887095
2006/4/13,-0.194213184,-0.195032073,-0.201856148,-0.22014467,0.246258538
2006/4/14,-0.176197625,-0.194213184,-0.195032073,-0.201856148,0.325870742
2006/4/17,-0.144260953,-0.176197625,-0.194213184,-0.195032073,0.391541293
2006/4/18,-0.156271325,-0.144260953,-0.176197625,-0.194213184,0.18553181
2006/4/19,-0.150539102,-0.156271325,-0.144260953,-0.176197625,0.265358399
2006/4/20,-0.131704654,-0.150539102,-0.156271325,-0.144260953,0.329738671
2006/4/21,-0.164460216,-0.131704654,-0.150539102,-0.156271325,0.093239619
2006/4/24,-0.140166507,-0.164460216,-0.131704654,-0.150539102,0.36055002
2006/4/25,-0.164187253,-0.140166507,-0.164460216,-0.131704654,0.140322673
2006/4/26,-0.153541695,-0.164187253,-0.140166507,-0.164460216,0.299529858
2006/4/27,-0.157909103,-0.153541695,-0.164187253,-0.140166507,0.228846926
2006/4/28,-0.151357991,-0.157909103,-0.153541695,-0.164187253,0.275874543
2006/5/8,-0.126245394,-0.151357991,-0.157909103,-0.153541695,0.359795454
2006/5/9,-0.096492425,-0.126245394,-0.151357991,-0.157909103,0.378922542
2006/5/10,-0.036167599,-0.096492425,-0.126245394,-0.151357991,0.516992149
2006/5/11,-0.010782039,-0.036167599,-0.096492425,-0.126245394,0.349246132
2006/5/12,0.010236113,-0.010782039,-0.036167599,-0.096492425,0.32301705
2006/5/15,0.052272417,0.010236113,-0.010782039,-0.036167599,0.422913257
2006/5/16,-0.00450389,0.052272417,0.010236113,-0.010782039,-0.029237167
2006/5/17,0.04708612,-0.00450389,0.052272417,0.010236113,0.483855446
2006/5/18,0.037532414,0.04708612,-0.00450389,0.052272417,0.213996881
2006/5/19,0.037532414,0.037532414,0.04708612,-0.00450389,0.256377738
2006/5/22,-0.00450389,0.037532414,0.037532414,0.04708612,0.054895737
2006/5/23,0.064009827,-0.00450389,0.037532414,0.037532414,0.563635843
2006/5/24,0.087211683,0.064009827,-0.00450389,0.037532414,0.351787793
2006/5/25,0.145352805,0.087211683,0.064009827,-0.00450389,0.503391036
2006/5/26,0.156544288,0.145352805,0.087211683,0.064009827,0.277260525
2006/5/29,0.245530231,0.156544288,0.145352805,0.087211683,0.635308964
2006/5/30,0.200764296,0.245530231,0.156544288,0.145352805,0.018256538
2006/5/31,0.217688003,0.200764296,0.245530231,0.156544288,0.309681344
2006/6/1,0.137436877,0.217688003,0.200764296,0.245530231,-0.124030347
2006/6/2,0.158727992,0.137436877,0.217688003,0.200764296,0.36297188
2006/6/5,0.184932442,0.158727992,0.137436877,0.217688003,0.398448443
2006/6/6,0.14944725,0.184932442,0.158727992,0.137436877,0.100374824
2006/6/7,0.157909103,0.14944725,0.184932442,0.158727992,0.282579551
2006/6/8,0.163368364,0.157909103,0.14944725,0.184932442,0.256763428
2006/6/9,0.113962058,0.163368364,0.157909103,0.14944725,-0.001142989
2006/6/12,0.140712433,0.113962058,0.163368364,0.157909103,0.362331311
2006/6/13,0.053910195,0.140712433,0.113962058,0.163368364,-0.147363577
2006/6/14,0.045721305,0.053910195,0.140712433,0.113962058,0.228074326
2006/6/15,-0.019789818,0.045721305,0.053910195,0.140712433,-0.028554816
2006/6/16,0.010236113,-0.019789818,0.045721305,0.053910195,0.411346962
2006/6/19,-0.011600928,0.010236113,-0.019789818,0.045721305,0.16012962
2006/6/20,-0.007506483,-0.011600928,0.010236113,-0.019789818,0.260385707
2006/6/21,-0.003139075,-0.007506483,-0.011600928,0.010236113,0.250615327
2006/6/22,0.026613894,-0.003139075,-0.007506483,-0.011600928,0.367707217
2006/6/23,0.010236113,0.026613894,-0.003139075,-0.007506483,0.159847616
2006/6/26,0.005049816,0.010236113,0.026613894,-0.003139075,0.219653592
2006/6/27,0.014330558,0.005049816,0.010236113,0.026613894,0.297303864
2006/6/28,0.002320186,0.014330558,0.005049816,0.010236113,0.202622885
2006/6/29,0.003685001,0.002320186,0.014330558,0.005049816,0.260659072
2006/6/30,0.052272417,0.003685001,0.002320186,0.014330558,0.473793347
2006/7/3,0.099222055,0.052272417,0.003685001,0.002320186,0.457173037
2006/7/4,0.037532414,0.099222055,0.052272417,0.003685001,-0.060576735
2006/7/5,0.052818343,0.037532414,0.099222055,0.052272417,0.294580076
2006/7/6,0.042991675,0.052818343,0.037532414,0.099222055,0.196572591
2006/7/7,0.051453528,0.042991675,0.052818343,0.037532414,0.297545026
2006/7/10,0.026613894,0.051453528,0.042991675,0.052818343,0.150025597
2006/7/11,0.04708612,0.026613894,0.051453528,0.042991675,0.355775261
2006/7/12,0.036986488,0.04708612,0.026613894,0.051453528,0.203952522
2006/7/13,0.018425003,0.036986488,0.04708612,0.026613894,0.151534276
2006/7/14,-0.000682408,0.018425003,0.036986488,0.04708612,0.145398963
2006/7/17,0.004776853,-0.000682408,0.018425003,0.036986488,0.267089029
2006/7/18,-0.021973523,0.004776853,-0.000682408,0.018425003,0.128528608
2006/7/19,-0.033437969,-0.021973523,0.004776853,-0.000682408,0.205595549
2006/7/20,-0.030708339,-0.033437969,-0.021973523,0.004776853,0.273759142
2006/7/21,-0.036167599,-0.030708339,-0.033437969,-0.021973523,0.230545101
2006/7/24,-0.034256858,-0.036167599,-0.030708339,-0.033437969,0.25493024
2006/7/25,-0.037805377,-0.034256858,-0.036167599,-0.030708339,0.22218196
2006/7/26,-0.072744643,-0.037805377,-0.034256858,-0.036167599,0.074367386
2006/7/27,-0.085300942,-0.072744643,-0.037805377,-0.034256858,0.184530448
2006/7/28,-0.082571312,-0.085300942,-0.072744643,-0.037805377,0.268162791
2006/7/31,-0.04435649,-0.082571312,-0.085300942,-0.072744643,0.439845632
2006/8/1,-0.050634639,-0.04435649,-0.082571312,-0.085300942,0.227068942
2006/8/2,-0.050361676,-0.050634639,-0.04435649,-0.082571312,0.241739688
2006/8/3,-0.066193531,-0.050361676,-0.050634639,-0.04435649,0.158013081
2006/8/4,-0.086392794,-0.066193531,-0.050361676,-0.050634639,0.139475935
2006/8/7,-0.082571312,-0.086392794,-0.066193531,-0.050361676,0.263188392
2006/8/8,-0.090760202,-0.082571312,-0.086392794,-0.066193531,0.220410607
2006/8/9,-0.076020199,-0.090760202,-0.082571312,-0.086392794,0.330637662
2006/8/10,-0.067558346,-0.076020199,-0.090760202,-0.082571312,0.295808059
2006/8/11,-0.078203903,-0.067558346,-0.076020199,-0.090760202,0.193935941
2006/8/14,-0.111232428,-0.078203903,-0.067558346,-0.076020199,0.080056375
2006/8/15,-0.131704654,-0.111232428,-0.078203903,-0.067558346,0.14073965
2006/8/16,-0.143715027,-0.131704654,-0.111232428,-0.078203903,0.193633537
2006/8/17,-0.150812065,-0.143715027,-0.131704654,-0.111232428,0.229344271
2006/8/18,-0.153268732,-0.150812065,-0.143715027,-0.131704654,0.254441932
2006/8/21,-0.175378736,-0.153268732,-0.150812065,-0.143715027,0.155971699
2006/8/22,-0.20376689,-0.175378736,-0.153268732,-0.150812065,0.115319092
2006/8/23,-0.215777262,-0.20376689,-0.175378736,-0.153268732,0.186054664
2006/8/24,-0.197215777,-0.215777262,-0.20376689,-0.175378736,0.330867873
2006/8/25,-0.214139484,-0.197215777,-0.215777262,-0.20376689,0.169795996
2006/8/28,-0.231063191,-0.214139484,-0.197215777,-0.215777262,0.169913917
2006/8/29,-0.261635048,-0.231063191,-0.214139484,-0.197215777,0.108529352
2006/8/30,-0.265456531,-0.261635048,-0.231063191,-0.214139484,0.236077479
2006/8/31,-0.273099495,-0.265456531,-0.261635048,-0.231063191,0.221195216
2006/9/1,-0.253992084,-0.273099495,-0.265456531,-0.261635048,0.342878364
2006/9/4,-0.29439061,-0.253992084,-0.273099495,-0.265456531,0.0597032
2006/9/5,-0.307492835,-0.29439061,-0.253992084,-0.273099495,0.179814906
2006/9/6,-0.338064692,-0.307492835,-0.29439061,-0.253992084,0.102628055
2006/9/7,-0.350075065,-0.338064692,-0.307492835,-0.29439061,0.196525425
2006/9/8,-0.351166917,-0.350075065,-0.338064692,-0.307492835,0.255068058
2006/9/11,-0.352804695,-0.351166917,-0.350075065,-0.338064692,0.252800717
2006/9/12,-0.325781357,-0.352804695,-0.351166917,-0.350075065,0.378413083
2006/9/13,-0.312952095,-0.325781357,-0.352804695,-0.351166917,0.301218639
2006/9/14,-0.289477276,-0.312952095,-0.325781357,-0.352804695,0.339515552
2006/9/15,-0.268186161,-0.289477276,-0.312952095,-0.325781357,0.326026358
2006/9/18,-0.25726764,-0.268186161,-0.289477276,-0.312952095,0.28141364
2006/9/19,-0.286747646,-0.25726764,-0.268186161,-0.289477276,0.101762699
2006/9/20,-0.317592466,-0.286747646,-0.25726764,-0.268186161,0.106288118
2006/9/21,-0.316227651,-0.317592466,-0.286747646,-0.25726764,0.268836857
2006/9/22,-0.338610618,-0.316227651,-0.317592466,-0.286747646,0.164111021
2006/9/25,-0.3424321,-0.338610618,-0.316227651,-0.317592466,0.243565235
2006/9/26,-0.318957281,-0.3424321,-0.338610618,-0.316227651,0.359646905
2006/9/27,-0.309130613,-0.318957281,-0.3424321,-0.338610618,0.284156568
2006/9/28,-0.32605432,-0.309130613,-0.318957281,-0.3424321,0.150370298
2006/9/29,-0.304763205,-0.32605432,-0.309130613,-0.318957281,0.329435317
2006/10/9,-0.281561348,-0.304763205,-0.32605432,-0.309130613,0.349713656
2006/10/10,-0.29984987,-0.281561348,-0.304763205,-0.32605432,0.164399431
2006/10/11,-0.302033574,-0.29984987,-0.281561348,-0.304763205,0.241267343
2006/10/12,-0.295482462,-0.302033574,-0.29984987,-0.281561348,0.283289415
2006/10/13,-0.306400983,-0.295482462,-0.302033574,-0.29984987,0.19944235
2006/10/16,-0.292752832,-0.306400983,-0.295482462,-0.302033574,0.308813852
2006/10/17,-0.253173195,-0.292752832,-0.306400983,-0.295482462,0.42668452
2006/10/18,-0.273645421,-0.253173195,-0.292752832,-0.306400983,0.143270777
2006/10/19,-0.25999727,-0.273645421,-0.253173195,-0.292752832,0.298141294
2006/10/20,-0.251262454,-0.25999727,-0.273645421,-0.253173195,0.280961438
2006/10/23,-0.235430599,-0.251262454,-0.25999727,-0.273645421,0.319486838
2006/10/24,-0.236522451,-0.235430599,-0.251262454,-0.25999727,0.243446516
2006/10/25,-0.246895046,-0.236522451,-0.235430599,-0.251262454,0.198920938
2006/10/26,-0.25726764,-0.246895046,-0.236522451,-0.235430599,0.197938903
2006/10/27,-0.28893135,-0.25726764,-0.246895046,-0.236522451,0.100212372
2006/10/30,-0.309130613,-0.28893135,-0.25726764,-0.246895046,0.156992022
2006/10/31,-0.351166917,-0.309130613,-0.28893135,-0.25726764,0.061301369
2006/11/1,-0.340248396,-0.351166917,-0.309130613,-0.28893135,0.311384848
2006/11/2,-0.359355807,-0.340248396,-0.351166917,-0.309130613,0.17231313
2006/11/3,-0.360447659,-0.359355807,-0.340248396,-0.351166917,0.247419378
2006/11/6,-0.351166917,-0.360447659,-0.359355807,-0.340248396,0.28774211
2006/11/7,-0.352804695,-0.351166917,-0.360447659,-0.359355807,0.231052383
2006/11/8,-0.369182476,-0.352804695,-0.351166917,-0.360447659,0.160663299
2006/11/9,-0.363723216,-0.369182476,-0.352804695,-0.351166917,0.267048556
2006/11/10,-0.355534325,-0.363723216,-0.369182476,-0.352804695,0.288372595
2006/11/13,-0.36590692,-0.355534325,-0.363723216,-0.369182476,0.205641243
2006/11/14,-0.374641736,-0.36590692,-0.355534325,-0.363723216,0.211187812
2006/11/15,-0.374641736,-0.374641736,-0.36590692,-0.355534325,0.248853736
2006/11/16,-0.345161731,-0.374641736,-0.374641736,-0.36590692,0.383202843
2006/11/17,-0.379282107,-0.345161731,-0.374641736,-0.374641736,0.083808883
2006/11/20,-0.389927665,-0.379282107,-0.345161731,-0.374641736,0.189532575
2006/11/21,-0.382830626,-0.389927665,-0.379282107,-0.345161731,0.278734655
2006/11/22,-0.38583322,-0.382830626,-0.389927665,-0.379282107,0.23872613
2006/11/23,-0.408762113,-0.38583322,-0.382830626,-0.389927665,0.147260562
2006/11/24,-0.43114508,-0.408762113,-0.38583322,-0.382830626,0.14804291
2006/11/27,-0.385560257,-0.43114508,-0.408762113,-0.38583322,0.463652043
2006/11/28,-0.383376552,-0.385560257,-0.43114508,-0.408762113,0.25928456
2006/11/29,-0.385560257,-0.383376552,-0.385560257,-0.43114508,0.228480512
2006/11/30,-0.378463218,-0.385560257,-0.383376552,-0.385560257,0.267055685
2006/12/1,-0.412856558,-0.378463218,-0.385560257,-0.383376552,0.077248135
2006/12/4,-0.404667668,-0.412856558,-0.378463218,-0.385560257,0.283627847
2006/12/5,-0.383376552,-0.404667668,-0.412856558,-0.378463218,0.356336818
2006/12/6,-0.391019517,-0.383376552,-0.404667668,-0.412856558,0.222910797
2006/12/7,-0.383922479,-0.391019517,-0.383376552,-0.404667668,0.282693844
2006/12/8,-0.353896547,-0.383922479,-0.391019517,-0.383376552,0.380805774
2006/12/11,-0.355261362,-0.353896547,-0.383922479,-0.391019517,0.228120192
2006/12/12,-0.351166917,-0.355261362,-0.353896547,-0.383922479,0.250325162
2006/12/13,-0.360993585,-0.351166917,-0.355261362,-0.353896547,0.191428486
2006/12/14,-0.350075065,-0.360993585,-0.351166917,-0.355261362,0.297718486
2006/12/15,-0.358809881,-0.350075065,-0.360993585,-0.351166917,0.214867342
2006/12/18,-0.34871025,-0.358809881,-0.350075065,-0.360993585,0.303034351
2006/12/19,-0.34871025,-0.34871025,-0.358809881,-0.350075065,0.251695268
2006/12/20,-0.325508394,-0.34871025,-0.34871025,-0.358809881,0.351345255
2006/12/21,-0.324962468,-0.325508394,-0.34871025,-0.34871025,0.239580454
2006/12/22,-0.290023202,-0.324962468,-0.325508394,-0.34871025,0.395957922
2006/12/25,-0.287293572,-0.290023202,-0.324962468,-0.325508394,0.248604061
2006/12/26,-0.265729494,-0.287293572,-0.290023202,-0.324962468,0.338757629
2006/12/27,-0.262726901,-0.265729494,-0.287293572,-0.290023202,0.257435724
2006/12/28,-0.258359492,-0.262726901,-0.265729494,-0.287293572,0.266134522
2006/12/29,-0.277739866,-0.258359492,-0.262726901,-0.265729494,0.15721846
2007/1/4,-0.310495428,-0.277739866,-0.258359492,-0.262726901,0.096011909
2007/1/5,-0.339975433,-0.310495428,-0.277739866,-0.258359492,0.115355486
2007/1/8,-0.336426914,-0.339975433,-0.310495428,-0.277739866,0.275006286
2007/1/10,-0.281834311,-0.336426914,-0.339975433,-0.310495428,0.514362592
2007/1/11,-0.276375051,-0.281834311,-0.336426914,-0.339975433,0.276122097
2007/1/12,-0.311860243,-0.276375051,-0.281834311,-0.336426914,0.066966855
2007/1/15,-0.273645421,-0.311860243,-0.276375051,-0.281834311,0.403221838
2007/1/16,-0.264910605,-0.273645421,-0.311860243,-0.276375051,0.275744479
2007/1/17,-0.253719121,-0.264910605,-0.273645421,-0.311860243,0.295338318
2007/1/18,-0.24634912,-0.253719121,-0.264910605,-0.273645421,0.284080378
2007/1/19,-0.267913198,-0.24634912,-0.253719121,-0.264910605,0.150876065
2007/1/22,-0.255083936,-0.267913198,-0.24634912,-0.253719121,0.309085672
2007/1/23,-0.234884673,-0.255083936,-0.267913198,-0.24634912,0.342537669
2007/1/24,-0.210863928,-0.234884673,-0.255083936,-0.267913198,0.355327506
2007/1/25,-0.204858742,-0.210863928,-0.234884673,-0.255083936,0.264743565
2007/1/26,-0.202675038,-0.204858742,-0.210863928,-0.234884673,0.242882918
2007/1/29,-0.159546881,-0.202675038,-0.204858742,-0.210863928,0.43648019
2007/1/30,-0.172649106,-0.159546881,-0.202675038,-0.204858742,0.180980898
2007/1/31,-0.162276512,-0.172649106,-0.159546881,-0.202675038,0.291866883
2007/2/1,-0.16937355,-0.162276512,-0.172649106,-0.159546881,0.214884407
2007/2/2,-0.205404668,-0.16937355,-0.162276512,-0.172649106,0.081786628
2007/2/5,-0.215777262,-0.205404668,-0.16937355,-0.162276512,0.203368399
2007/2/6,-0.196396888,-0.215777262,-0.205404668,-0.16937355,0.346226614
2007/2/7,-0.162822438,-0.196396888,-0.215777262,-0.205404668,0.410769449
2007/2/8,-0.174286884,-0.162822438,-0.196396888,-0.215777262,0.190839718
